,Date,Open,High,Low,Close,Adj Close,Volume,ticker,stock_name,team_rank,presentation_date,projection_date,presentation_year,reported_presentation_day_price,estimate_df,presentation_day,projection_day,first_day_price,price_ratio
6822,2023-06-27,3.2200000286102295,3.309999942779541,3.180000066757202,3.299999952316284,3.299999952316284,217800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.19309537289948908
6823,2023-06-28,3.299999952316284,3.4600000381469727,3.299999952316284,3.4600000381469727,3.4600000381469727,461100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.20245757795520175
6824,2023-06-29,3.4600000381469727,3.4800000190734863,3.309999942779541,3.319999933242798,3.319999933242798,260400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.19426564678760752
6825,2023-06-30,3.309999942779541,3.359999895095825,3.259999990463257,3.299999952316284,3.299999952316284,426500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.19309537289948908
6826,2023-07-03,3.309999942779541,3.380000114440918,3.2699999809265137,3.3299999237060547,3.3299999237060547,134800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.19485078373166675
6827,2023-07-05,3.2899999618530273,3.3499999046325684,3.25,3.319999933242798,3.319999933242798,523500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.19426564678760752
6828,2023-07-06,3.2899999618530273,3.3299999237060547,3.25,3.2799999713897705,3.2799999713897705,382700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.19192509901137064
6829,2023-07-07,3.2899999618530273,3.359999895095825,3.2300000190734863,3.25,3.25,404800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.190169688179193
6830,2023-07-10,3.25,3.3299999237060547,3.2200000286102295,3.2699999809265137,3.2699999809265137,243100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.19133996206731144
6831,2023-07-11,3.319999933242798,3.450000047683716,3.2699999809265137,3.430000066757202,3.430000066757202,462300.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.2007021671230241
6832,2023-07-12,3.4600000381469727,3.5299999713897705,3.430000066757202,3.5,3.5,324700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.20479812573143863
6833,2023-07-13,3.5399999618530273,3.9100000858306885,3.5399999618530273,3.859999895095825,3.859999895095825,1772600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.22586306966833564
6834,2023-07-14,3.859999895095825,3.930000066757202,3.75,3.759999990463257,3.759999990463257,572900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.22001170022774344
6835,2023-07-17,3.7699999809265137,3.9600000381469727,3.680000066757202,3.9100000858306885,3.9100000858306885,750600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.2287887683393969
6836,2023-07-18,3.940000057220459,4.010000228881836,3.869999885559082,3.990000009536743,3.990000009536743,823700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.23346986389187063
6837,2023-07-19,4.170000076293945,4.179999828338623,4.03000020980835,4.070000171661377,4.070000171661377,789200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.23815097339510954
6838,2023-07-20,4.070000171661377,4.110000133514404,3.809999942779541,3.8499999046325684,3.8499999046325684,745000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.2252779327242764
6839,2023-07-21,3.890000104904175,3.9600000381469727,3.859999895095825,3.890000104904175,3.890000104904175,386800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.22761849445127846
6840,2023-07-24,3.859999895095825,3.859999895095825,3.569999933242798,3.5799999237060547,3.5799999237060547,452200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.20947922128391236
6841,2023-07-25,3.5899999141693115,3.640000104904175,3.4800000190734863,3.509999990463257,3.509999990463257,410200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.20538326267549784
6842,2023-07-26,3.569999933242798,3.700000047683716,3.549999952316284,3.680000066757202,3.680000066757202,320700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.2153306046752697
6843,2023-07-27,3.7699999809265137,3.7699999809265137,3.609999895095825,3.619999885559082,3.619999885559082,279700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.21181976906014924
6844,2023-07-28,3.740000009536743,3.9000000953674316,3.6600000858306885,3.890000104904175,3.890000104904175,368200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.22761849445127846
6845,2023-07-31,3.940000057220459,3.950000047683716,3.809999942779541,3.869999885559082,3.869999885559082,538900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.22644820661239484
6846,2023-08-01,3.8399999141693115,3.930000066757202,3.799999952316284,3.9100000858306885,3.9100000858306885,323600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.2287887683393969
6847,2023-08-02,3.869999885559082,3.9800000190734863,3.799999952316284,3.890000104904175,3.890000104904175,393200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.22761849445127846
6848,2023-08-03,3.890000104904175,4.090000152587891,3.799999952316284,3.8399999141693115,3.8399999141693115,939700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.2246927957802172
6849,2023-08-04,3.8399999141693115,3.8499999046325684,3.6600000858306885,3.700000047683716,3.700000047683716,703200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.21650087856338815
6850,2023-08-07,3.809999942779541,3.8499999046325684,3.6600000858306885,3.7899999618530273,3.7899999618530273,798400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.2217671110599211
6851,2023-08-08,3.859999895095825,3.9200000762939453,3.7100000381469727,3.869999885559082,3.869999885559082,1066800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.22644820661239484
6852,2023-08-09,2.809999942779541,3.049999952316284,2.4700000286102295,2.5899999141693115,2.5899999141693115,6225100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.15155060801898912
6853,2023-08-10,2.6500000953674316,2.690000057220459,2.5299999713897705,2.5799999237060547,2.5799999237060547,2513500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.15096547107492989
6854,2023-08-11,2.549999952316284,2.609999895095825,2.390000104904175,2.5299999713897705,2.5299999713897705,1565000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1480397863546338
6855,2023-08-14,2.5299999713897705,2.5799999237060547,2.4800000190734863,2.509999990463257,2.509999990463257,1218800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14686951246651536
6856,2023-08-15,2.509999990463257,2.559999942779541,2.440000057220459,2.509999990463257,2.509999990463257,730400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14686951246651536
6857,2023-08-16,2.5,2.5299999713897705,2.430000066757202,2.450000047683716,2.450000047683716,530000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14335869080216007
6858,2023-08-17,2.450000047683716,2.450000047683716,2.3399999141693115,2.359999895095825,2.359999895095825,835900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13809244435486193
6859,2023-08-18,2.3399999141693115,2.4100000858306885,2.309999942779541,2.359999895095825,2.359999895095825,463800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13809244435486193
6860,2023-08-21,2.359999895095825,2.4200000762939453,2.309999942779541,2.390000104904175,2.390000104904175,307900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13984786913780475
6861,2023-08-22,2.430000066757202,2.430000066757202,2.2899999618530273,2.3299999237060547,2.3299999237060547,374800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13633703352268428
6862,2023-08-23,2.309999942779541,2.369999885559082,2.2899999618530273,2.3499999046325684,2.3499999046325684,504800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13750730741080272
6863,2023-08-24,2.359999895095825,2.359999895095825,2.240000009536743,2.259999990463257,2.259999990463257,465600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13224107491426976
6864,2023-08-25,2.259999990463257,2.2899999618530273,2.190000057220459,2.200000047683716,2.200000047683716,678900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.12873025324991447
6865,2023-08-28,2.2300000190734863,2.2799999713897705,2.2200000286102295,2.25,2.25,252400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13165593797021055
6866,2023-08-29,2.240000009536743,2.3299999237060547,2.240000009536743,2.2899999618530273,2.2899999618530273,302400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1339964857464474
6867,2023-08-30,2.2899999618530273,2.3499999046325684,2.240000009536743,2.319999933242798,2.319999933242798,623700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13575189657862508
6868,2023-08-31,2.319999933242798,2.5199999809265137,2.319999933242798,2.4600000381469727,2.4600000381469727,637200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14394382774621928
6869,2023-09-01,2.4800000190734863,2.5399999618530273,2.450000047683716,2.4800000190734863,2.4800000190734863,290500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14511410163433772
6870,2023-09-05,2.430000066757202,2.569999933242798,2.430000066757202,2.5199999809265137,2.5199999809265137,431100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1474546494105746
6871,2023-09-06,2.509999990463257,2.549999952316284,2.440000057220459,2.4600000381469727,2.4600000381469727,219100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14394382774621928
6872,2023-09-07,2.4200000762939453,2.450000047683716,2.3499999046325684,2.359999895095825,2.359999895095825,246800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13809244435486193
6873,2023-09-08,2.380000114440918,2.380000114440918,2.2699999809265137,2.2799999713897705,2.2799999713897705,284900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1334113488023882
6874,2023-09-11,2.3299999237060547,2.359999895095825,2.259999990463257,2.2699999809265137,2.2699999809265137,296200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13282621185832896
6875,2023-09-12,2.240000009536743,2.3399999141693115,2.2200000286102295,2.25,2.25,318800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13165593797021055
6876,2023-09-13,2.2799999713897705,2.309999942779541,2.190000057220459,2.2300000190734863,2.2300000190734863,427700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1304856640820921
6877,2023-09-14,2.259999990463257,2.299999952316284,2.190000057220459,2.2899999618530273,2.2899999618530273,389500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1339964857464474
6878,2023-09-15,2.299999952316284,2.299999952316284,2.190000057220459,2.200000047683716,2.200000047683716,626700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.12873025324991447
6879,2023-09-18,2.180000066757202,2.200000047683716,2.1600000858306885,2.190000057220459,2.190000057220459,508400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.12814511630585523
6880,2023-09-19,2.1600000858306885,2.2899999618530273,2.1600000858306885,2.25,2.25,415100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13165593797021055
6881,2023-09-20,2.25,2.2899999618530273,2.1500000953674316,2.1600000858306885,2.1600000858306885,416300.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1263897054736776
6882,2023-09-21,2.1500000953674316,2.1500000953674316,2.049999952316284,2.059999942779541,2.059999942779541,478800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.12053832208232022
6883,2023-09-22,2.0899999141693115,2.0999999046325684,1.9900000095367432,1.9900000095367432,1.9900000095367432,381000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.11644236347390571
6884,2023-09-25,2.009999990463257,2.009999990463257,1.9299999475479126,1.9500000476837158,1.9500000476837158,361200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.11410181569766883
6885,2023-09-26,1.940000057220459,1.9600000381469727,1.8700000047683716,1.8799999952316284,1.8799999952316284,517700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.11000585011387172
6886,2023-09-27,1.899999976158142,1.9900000095367432,1.899999976158142,1.9500000476837158,1.9500000476837158,631700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.11410181569766883
6887,2023-09-28,1.9600000381469727,2.0299999713897705,1.9299999475479126,1.9299999475479126,1.9299999475479126,225500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.11293153483416782
6888,2023-09-29,2.0199999809265137,2.0799999237060547,1.9500000476837158,1.9800000190734863,1.9800000190734863,359600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1158572265298465
6889,2023-10-02,1.9900000095367432,1.9900000095367432,1.9299999475479126,1.9600000381469727,1.9600000381469727,270700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.11468695264172805
6890,2023-10-03,1.940000057220459,1.9900000095367432,1.8799999952316284,1.8899999856948853,1.8899999856948853,274800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.11059098705793094
6891,2023-10-04,1.9299999475479126,1.9299999475479126,1.850000023841858,1.8899999856948853,1.8899999856948853,268800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.11059098705793094
6892,2023-10-05,1.8899999856948853,1.9199999570846558,1.7599999904632568,1.7599999904632568,1.7599999904632568,540000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.10298419980977852
6893,2023-10-06,1.7699999809265137,1.809999942779541,1.7200000286102295,1.7899999618530273,1.7899999618530273,404500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.10473961064195618
6894,2023-10-09,1.7799999713897705,1.7899999618530273,1.6699999570846558,1.75,1.75,380900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.10239906286571931
6895,2023-10-10,1.809999942779541,1.8799999952316284,1.75,1.8300000429153442,1.8300000429153442,632200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.10708016539357564
6896,2023-10-11,1.7999999523162842,1.8700000047683716,1.7699999809265137,1.840000033378601,1.840000033378601,542200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.10766530233763486
6897,2023-10-12,1.850000023841858,1.8600000143051147,1.7100000381469727,1.7699999809265137,1.7699999809265137,362100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.10356933675383774
6898,2023-10-13,1.7400000095367432,1.7899999618530273,1.7000000476837158,1.7200000286102295,1.7200000286102295,1070000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.10064365203354166
6899,2023-10-16,1.7400000095367432,1.7699999809265137,1.7300000190734863,1.7400000095367432,1.7400000095367432,456400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1018139259216601
6900,2023-10-17,1.7300000190734863,1.7999999523162842,1.7000000476837158,1.7300000190734863,1.7300000190734863,472700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.10122878897760088
6901,2023-10-18,1.7200000286102295,1.75,1.690000057220459,1.7400000095367432,1.7400000095367432,260000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1018139259216601
6902,2023-10-19,1.7799999713897705,1.7799999713897705,1.7200000286102295,1.7400000095367432,1.7400000095367432,309500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1018139259216601
6903,2023-10-20,1.7300000190734863,1.75,1.690000057220459,1.7200000286102295,1.7200000286102295,257600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.10064365203354166
6904,2023-10-23,1.7200000286102295,1.75,1.6699999570846558,1.7000000476837158,1.7000000476837158,975400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.09947337814542322
6905,2023-10-24,1.7100000381469727,1.7799999713897705,1.6799999475479126,1.7200000286102295,1.7200000286102295,604700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.10064365203354166
6906,2023-10-25,1.7000000476837158,1.7100000381469727,1.649999976158142,1.6799999475479126,1.6799999475479126,671600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.0983030972819222
6907,2023-10-26,1.690000057220459,1.690000057220459,1.600000023841858,1.6200000047683716,1.6200000047683716,734900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.0947922756175669
6908,2023-10-27,1.6200000047683716,1.6299999952316284,1.5700000524520874,1.590000033378601,1.590000033378601,306500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.09303686478538924
6909,2023-10-30,1.590000033378601,1.659999966621399,1.5700000524520874,1.6399999856948853,1.6399999856948853,424400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.09596254950568532
6910,2023-10-31,1.649999976158142,1.659999966621399,1.6100000143051147,1.6100000143051147,1.6100000143051147,278800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.09420713867350768
6911,2023-11-01,1.600000023841858,1.600000023841858,1.5499999523162842,1.559999942779541,1.559999942779541,406300.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.091281446977829
6912,2023-11-02,1.6100000143051147,1.6799999475479126,1.5499999523162842,1.600000023841858,1.600000023841858,861900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.09362200172944846
6913,2023-11-03,1.6100000143051147,1.690000057220459,1.6100000143051147,1.6699999570846558,1.6699999570846558,531600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.09771796033786298
6914,2023-11-06,1.659999966621399,1.7100000381469727,1.649999976158142,1.7000000476837158,1.7000000476837158,1592400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.09947337814542322
6915,2023-11-07,1.690000057220459,1.7599999904632568,1.6299999952316284,1.659999966621399,1.659999966621399,4909800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.09713282339380376
6916,2023-11-08,1.7699999809265137,1.8899999856948853,1.649999976158142,1.7599999904632568,1.7599999904632568,6156800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.10298419980977852
6917,2023-11-09,1.7300000190734863,1.9900000095367432,1.600000023841858,1.659999966621399,1.659999966621399,8643400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.09713282339380376
6918,2023-11-10,1.6699999570846558,1.7699999809265137,1.649999976158142,1.75,1.75,4248600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.10239906286571931
6919,2023-11-13,1.75,1.9600000381469727,1.7400000095367432,1.899999976158142,1.899999976158142,1182700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.11117612400199016
6920,2023-11-14,1.940000057220459,2.0899999141693115,1.940000057220459,2.0,2.0,1239400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.11702750041796492
6921,2023-11-15,2.009999990463257,2.0399999618530273,1.9900000095367432,2.0399999618530273,2.0399999618530273,584800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1193680481942018
6922,2023-11-16,2.059999942779541,2.059999942779541,1.940000057220459,1.9800000190734863,1.9800000190734863,716300.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1158572265298465
6923,2023-11-17,1.9800000190734863,2.0899999141693115,1.9700000286102295,2.069999933242798,2.069999933242798,660500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.12112345902637944
6924,2023-11-20,2.059999942779541,2.140000104904175,2.0399999618530273,2.059999942779541,2.059999942779541,345700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.12053832208232022
6925,2023-11-21,2.059999942779541,2.109999895095825,2.0199999809265137,2.0999999046325684,2.0999999046325684,508900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1228788698585571
6926,2023-11-22,2.0999999046325684,2.130000114440918,2.069999933242798,2.119999885559082,2.119999885559082,417700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.12404914374667553
6927,2023-11-24,2.119999885559082,2.1700000762939453,2.119999885559082,2.1500000953674316,2.1500000953674316,247800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.12580456852961835
6928,2023-11-27,2.109999895095825,2.200000047683716,2.109999895095825,2.119999885559082,2.119999885559082,597000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.12404914374667553
6929,2023-11-28,2.119999885559082,2.240000009536743,2.059999942779541,2.2300000190734863,2.2300000190734863,956100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1304856640820921
6930,2023-11-29,2.2799999713897705,2.3399999141693115,2.240000009536743,2.299999952316284,2.299999952316284,2199800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13458162269050664
6931,2023-11-30,2.2899999618530273,2.3399999141693115,2.2300000190734863,2.25,2.25,1646900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13165593797021055
6932,2023-12-01,2.259999990463257,2.4800000190734863,2.2300000190734863,2.440000057220459,2.440000057220459,2133500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14277355385810087
6933,2023-12-04,2.440000057220459,2.5399999618530273,2.430000066757202,2.5199999809265137,2.5199999809265137,1360900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1474546494105746
6934,2023-12-05,2.5199999809265137,2.5299999713897705,2.359999895095825,2.4100000858306885,2.4100000858306885,1513500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1410181430259232
6935,2023-12-06,2.440000057220459,2.5399999618530273,2.4000000953674316,2.4700000286102295,2.4700000286102295,1262000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1445289646902785
6936,2023-12-07,2.4700000286102295,2.4700000286102295,2.309999942779541,2.4200000762939453,2.4200000762939453,1433900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14160327996998243
6937,2023-12-08,2.440000057220459,2.509999990463257,2.4200000762939453,2.4800000190734863,2.4800000190734863,1101600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14511410163433772
6938,2023-12-11,2.4600000381469727,2.4800000190734863,2.369999885559082,2.380000114440918,2.380000114440918,923600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13926273219374555
6939,2023-12-12,2.380000114440918,2.4200000762939453,2.319999933242798,2.380000114440918,2.380000114440918,1768100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13926273219374555
6940,2023-12-13,2.369999885559082,2.4600000381469727,2.309999942779541,2.440000057220459,2.440000057220459,809600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14277355385810087
6941,2023-12-14,2.490000009536743,2.5999999046325684,2.4800000190734863,2.5299999713897705,2.5299999713897705,1654100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1480397863546338
6942,2023-12-15,2.559999942779541,2.569999933242798,2.4600000381469727,2.4800000190734863,2.4800000190734863,1217000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14511410163433772
6943,2023-12-18,2.4600000381469727,2.5299999713897705,2.430000066757202,2.430000066757202,2.430000066757202,600800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14218841691404163
6944,2023-12-19,2.430000066757202,2.5,2.4200000762939453,2.450000047683716,2.450000047683716,594100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14335869080216007
6945,2023-12-20,2.4700000286102295,2.5199999809265137,2.440000057220459,2.4800000190734863,2.4800000190734863,865500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14511410163433772
6946,2023-12-21,2.5,2.609999895095825,2.5,2.559999942779541,2.559999942779541,504600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14979519718681145
